mat_alu,nome,dat_entrada,cotista
4569,WELIGTON,2022-06-11,N
4570,TAISIA,2022-06-11,N
4571,JAIS,2022-06-11,N
4572,MICAELI,2022-06-11,N
4573,CLAYDSON,2022-06-11,S
4574,NATANE,2022-06-11,S
4575,RAIRISON,2022-06-11,N
4576,NERCILENE,2022-06-11,S
4577,ADONES,2022-06-11,N
4578,SIVANILDA,2022-06-11,S
4579,RUBILENE,2022-06-11,S
4580,EDECIO,2022-06-11,S
4581,KAZUE,2022-06-11,N
4582,VALDOCIR,2022-06-11,S
4583,EDVELTON,2022-06-11,S
4584,DELFINO,2022-06-11,N
4585,AIDIL,2022-06-11,S
4586,NOBUAKI,2022-06-11,N
4587,STYLIANOS,2022-06-11,N
4588,ROSICLAUDIA,2022-06-11,N
4589,GENESIS,2022-06-11,N
4590,HMENON,2022-06-11,N
4591,ARCILDO,2022-06-11,S
4592,ADARLAN,2022-06-11,S
4593,CIDIANE,2022-06-11,S
4594,NATANIELLE,2022-06-11,N
4595,NEIDSON,2022-06-11,N
4596,JAQUILENE,2022-06-11,N
4597,MALFISA,2022-06-11,N
4598,JAMISSON,2022-06-11,N
4599,WANESSA,2022-06-11,S
4600,HENRIQUI,2022-06-11,N
4601,ATENAS,2022-06-11,N
4602,CLAUDELINO,2022-06-11,S
4603,BERTILA,2022-06-11,N
4604,ISACIO,2022-06-11,S
4605,DUMAR,2022-06-11,N
4606,LORRANA,2022-06-11,S
4607,SEZAR,2022-06-11,S
4608,LINA,2022-06-11,S
4609,JURGEN,2022-06-11,N
4610,MARINA,2022-06-11,N
4611,AZAEL,2022-06-11,S
4612,RONALDO,2022-06-11,N
4613,GELSONITA,2022-06-11,N
4614,ARTUR,2022-06-11,S
4615,YURI,2022-06-11,N
4616,VAGMAR,2022-06-11,S
4617,GEOVANINA,2022-06-11,S
4618,CLEONITA,2022-06-11,N
4619,VANUCIO,2022-06-11,N
4620,RIVERALDO,2022-06-11,S
4621,JUNEO,2022-06-11,S
4622,CLEUSIANE,2022-06-11,N
4623,ALES,2022-06-11,N
4624,LOURISMAR,2022-06-11,S
4625,VALICE,2022-06-11,S
4626,LIA,2022-06-11,S
4627,LOIDI,2022-06-11,N
4628,ELBIDIO,2022-06-11,S
4629,ODEILDE,2022-06-11,S
4630,PANCRACIO,2022-06-11,S
4631,ALVENIRA,2022-06-11,S
4632,SUELANE,2022-06-11,N
4633,IGLESON,2022-06-11,N
4634,LUDIANE,2022-06-11,S
4635,RONIMARCIO,2022-06-11,S
4636,TASCILA,2022-06-11,S
4637,OSVANO,2022-06-11,S
4638,ANANIZA,2022-06-11,S
4639,CARIVALDO,2022-06-11,S
4640,LUCILVANIA,2022-06-11,S
4641,DIONEI,2022-06-11,S
4642,ALDELANE,2022-06-11,N
4643,RAFAELI,2022-06-11,N
4644,RIANA,2022-06-11,N
4645,ADA,2022-06-11,S
4646,ELON,2022-06-11,N
4647,JOIANE,2022-06-11,N
4648,SIDINEI,2022-06-11,S
4649,SIRENI,2022-06-11,S
4650,EVELINI,2022-06-11,S
4651,JOVANDRO,2022-06-11,S
4652,KEINE,2022-06-11,S
4653,TATIANA,2022-06-11,N
4654,ALBANETE,2022-06-11,N
4655,VITORIANO,2022-06-11,S
4656,CLAUDSON,2022-06-11,S
4657,WALDELI,2022-06-11,S
4658,JADMA,2022-06-11,S
4659,ARISTONIDES,2022-06-11,N
4660,GUNNAR,2022-06-11,S
4661,RONIELISSON,2022-06-11,S
4662,LICEIA,2022-06-11,S
4663,OONA,2022-06-11,S
4664,YONEKO,2022-06-11,S
4665,GLORACI,2022-06-11,N
4666,GILCIA,2022-06-11,S
4667,NADEJE,2022-06-11,S
4668,CAMERINA,2022-06-11,S
4669,ALCIVO,2022-06-11,S
4670,LORENILCE,2022-06-11,S
4671,SUIANE,2022-06-11,N
4672,PALMERO,2022-06-11,S
4673,EDEVAL,2022-06-11,N
4674,LEA,2022-06-11,S
4675,VALDECIRIO,2022-06-11,N
4676,AURIZELIA,2022-06-11,S
4677,LOZINHO,2022-06-11,S
4678,EDRIEL,2022-06-11,S
4679,FLAVIELEN,2022-06-11,S
4680,MARQUISA,2022-06-11,S
4681,ALCEA,2022-06-11,S
4682,GISANE,2022-06-11,N
4683,GECILIA,2022-06-11,S
4684,LUDMILE,2022-06-11,S
4685,ERACIO,2022-06-11,S
4686,ORACILDA,2022-06-11,N
4687,SIGISMUNDO,2022-06-11,S
4688,GILDSON,2022-06-11,N
4689,VIVAN,2022-06-11,N
4690,GILDENIR,2022-06-11,N
4691,LUDIELI,2022-06-11,S
4692,MARILEIVA,2022-06-11,S
4693,SILVANILDO,2022-06-11,S
4694,GINO,2022-06-11,N
4695,LEOZINA,2022-06-11,S
4696,RAICCA,2022-06-11,S
4697,RENADSON,2022-06-11,S
4698,PLACIDES,2022-06-11,S
4699,ANIZABEL,2022-06-11,N
4700,ADENILIA,2022-06-11,S
4701,RONIELLY,2022-06-11,S
4702,SEVENIR,2022-06-11,N
4703,RAULINA,2022-06-11,N
4704,VIVIAME,2022-06-11,S
4705,ALBETINA,2022-06-11,S
4706,ERACEMA,2022-06-11,S
4707,EZIEL,2022-06-11,S
4708,ALES,2022-06-11,N
4709,WALDEILSON,2022-06-11,N
4710,ERADI,2022-06-11,S
4711,KELREN,2022-06-11,S
4712,JULIANO,2022-06-11,N
4713,CELSON,2022-06-11,N
4714,ROSANGELIS,2022-06-11,S
4715,DENIR,2022-06-11,S
4716,JACILANE,2022-06-11,N
4717,RUBESMAR,2022-06-11,N
4718,CLADEILSON,2022-06-11,S
4719,RENIL,2022-06-11,S
4720,SERENI,2022-06-11,S
4721,DARLUCI,2022-06-11,S
4722,SUELANE,2022-06-11,S
4723,MICHELEN,2022-06-11,S
4724,KATHELLEN,2022-06-11,S
4725,EVANDES,2022-06-11,N
4726,YAMIN,2022-06-11,N
4727,FRANCERLANDIO,2022-06-11,S
4728,ERINEU,2022-06-11,S
4729,IONARA,2022-06-11,S
4730,JURANES,2022-06-11,N
4731,MEIREANE,2022-06-11,S
4732,LOURIVANIA,2022-06-11,N
4733,GEMILSON,2022-06-11,S
4734,ZEDIEL,2022-06-11,S
4735,ODILEI,2022-06-11,N
4736,ARITA,2022-06-11,S
4737,GIOVANILSON,2022-06-11,S
4738,LUCINALDO,2022-06-11,N
4739,JUECI,2022-06-11,S
4740,CARLA,2022-06-11,S
4741,KIYOMI,2022-06-11,S
4742,ADEMIRTON,2022-06-11,S
4743,DELISE,2022-06-11,N
4744,VILEIDE,2022-06-11,S
4745,TELCIA,2022-06-11,S
4746,MARIONALDO,2022-06-11,N
4747,DAKSON,2022-06-11,N
4748,CLAICE,2022-06-11,S
4749,LINIVALDO,2022-06-11,N
4750,FRANCISLANIA,2022-06-11,S
4751,GENILDO,2022-06-11,N
4752,SUNARIA,2022-06-11,S
4753,DVANIA,2022-06-11,N
4754,MARLILENE,2022-06-11,N
4755,EDELCI,2022-06-11,N
4756,CLEUNIR,2022-06-11,N
4757,MIRLENE,2022-06-11,S
4758,MAIKE,2022-06-11,S
4759,UERLESON,2022-06-11,S
4760,CLEISSON,2022-06-11,S
4761,SADAN,2022-06-11,S
4762,MANOLLO,2022-06-11,S
4763,EMILY,2022-06-11,N
4764,JOANIA,2022-06-11,S
4765,MAGLENE,2022-06-11,N
4766,PETRINA,2022-06-11,N
4767,LIDIANE,2022-06-11,S
4768,MIRIANE,2022-06-11,S
4769,CLARI,2022-06-11,N
4770,DEBLAIR,2022-06-11,N
4771,ALCION,2022-06-11,N
4772,NAISI,2022-06-11,N
4773,DACIRLENE,2022-06-11,N
4774,DEUSINO,2022-06-11,N
4775,GLEIDIANE,2022-06-11,S
4776,ADOLFINA,2022-06-11,S
4777,MANILDA,2022-06-11,S
4778,ROSALVINO,2022-06-11,S
4779,MANOELINA,2022-06-11,N
4780,NETALI,2022-06-11,N
4781,EVERALDINA,2022-06-11,N
4782,NEIAS,2022-06-11,S
4783,DAFNE,2022-06-11,S
4784,WALAS,2022-06-11,N
4785,GENITA,2022-06-11,S
4786,JUSCILANE,2022-06-11,S
4787,AKILES,2022-06-11,N
4788,GENIANE,2022-06-11,N
4789,RAZIELE,2022-06-11,S
4790,EZIQUIEL,2022-06-11,N
4791,MICAELE,2022-06-11,S
4792,TARCIA,2022-06-11,S
4793,ABEL,2022-06-11,N
4794,EMINE,2022-06-11,S
4795,PABIO,2022-06-11,N
4796,KATIUCIA,2022-06-11,N
4797,JOGE,2022-06-11,N
4798,CRISTOFER,2022-06-11,N
4799,VANDERLIA,2022-06-11,N
4800,CLEONCIO,2022-06-11,S
4801,TONI,2022-06-11,N
4802,ROS,2022-06-11,N
4803,ELINELTON,2022-06-11,S
4804,SUZIANE,2022-06-11,N
4805,JAIMO,2022-06-11,S
4806,ENOS,2022-06-11,S
4807,RAUL,2022-06-11,S
4808,FENANDO,2022-06-11,N
4809,ELIZABETH,2022-06-11,N
4810,RAINARA,2022-06-11,S
4811,ELOISE,2022-06-11,S
4812,CLAIVER,2022-06-11,N
4813,ARLINDO,2022-06-11,N
4814,FRANEIDE,2022-06-11,S
4815,BERGMAN,2022-06-11,S
4816,GENESIA,2022-06-11,N
4817,WALCIR,2022-06-11,S
4818,JARLETE,2022-06-11,N
4819,DOCINA,2022-06-11,S
4820,VALMERICE,2022-06-11,N
4821,ARIETA,2022-06-11,N
4822,DIOLINO,2022-06-11,N
4823,FRANCILEUDO,2022-06-11,S
4824,JAISA,2022-06-11,S
4825,SICLEI,2022-06-11,S
4826,RENALDI,2022-06-11,N
4827,VANESSSA,2022-06-11,S
4828,ADLAS,2022-06-11,N
4829,LAVI,2022-06-11,N
4830,JUNIELI,2022-06-11,S
4831,ZAIDE,2022-06-11,N
4832,LUZELI,2022-06-11,N
4833,AUDENICE,2022-06-11,N
4834,VANINHO,2022-06-11,N
4835,ZULAMAR,2022-06-11,N
4836,AVENILDA,2022-06-11,S
4837,JHONS,2022-06-11,S
4838,JONIAS,2022-06-11,S
4839,ADORAMA,2022-06-11,N
4840,NARDELE,2022-06-11,S
4841,LEDITE,2022-06-11,N
4842,ATAILSON,2022-06-11,S
4843,GENESINA,2022-06-11,S
4844,CARMI,2022-06-11,N
4845,LUENI,2022-06-11,N
4846,AMARILSO,2022-06-11,N
4847,SUZETE,2022-06-11,N
4848,IOSHIE,2022-06-11,N
4849,CAION,2022-06-11,S
4850,CHAINARA,2022-06-11,N
4851,LOSANI,2022-06-11,S
4852,TALES,2022-06-11,S
4853,NEGMAR,2022-06-11,S
4854,STER,2022-06-11,S
4855,ELIEDERSON,2022-06-11,S
4856,IRIANI,2022-06-11,S
4857,ESSIAS,2022-06-11,S
4858,MIRALVA,2022-06-11,S
4859,WALMICK,2022-06-11,S
4860,WASHINGTON,2022-06-11,S
4861,SIANDRA,2022-06-11,S
4862,ROMARINA,2022-06-11,N
4863,CLAUDERCI,2022-06-11,N
4864,WAGNER,2022-06-11,S
4865,ADALTINA,2022-06-11,N
4866,FLORESMAR,2022-06-11,S
4867,KISILA,2022-06-11,N
4868,CIDERLEI,2022-06-11,N
4869,NANDIARA,2022-06-11,N
4870,LEUDILEIA,2022-06-11,N
4871,GILVANI,2022-06-11,S
4872,WISTER,2022-06-11,S
4873,ANUNCIATA,2022-06-11,N
4874,NEUSI,2022-06-11,N
4875,WELDEN,2022-06-11,S
4876,DIANA,2022-06-11,S
4877,ALDENICE,2022-06-11,S
4878,ROBEVAL,2022-06-11,N
4879,DAFINE,2022-06-11,N
4880,GILFREDO,2022-06-11,N
4881,AMOROSO,2022-06-11,S
4882,JOSIVANDRO,2022-06-11,S
4883,ALMIRACI,2022-06-11,S
4884,ALTAMIR,2022-06-11,S
4885,RINAURA,2022-06-11,S
4886,JOISEANE,2022-06-11,N
4887,LIA,2022-06-11,S
4888,EGLERSON,2022-06-11,S
4889,DANIRO,2022-06-11,N
4890,NORVALINO,2022-06-11,N
4891,SUELANE,2022-06-11,S
4892,ANADILZA,2022-06-11,S
4893,VITORIA,2022-06-11,N
4894,ISABELLY,2022-06-11,N
4895,OGAIR,2022-06-11,S
4896,JULISMAR,2022-06-11,N
4897,RONALTI,2022-06-11,S
4898,LUIZ,2022-06-11,N
4899,ERICACIA,2022-06-11,S
4900,ACASSIA,2022-06-11,N
4901,ERLANDSON,2022-06-11,S
4902,HUGO,2022-06-11,S
4903,AZENEIDE,2022-06-11,S
4904,ETILA,2022-06-11,N
4905,JANIELI,2022-06-11,N
4906,JESEANE,2022-06-11,S
4907,DILAMAR,2022-06-11,S
4908,VALCINEA,2022-06-11,N
4909,DOROTI,2022-06-11,N
4910,MAIRLO,2022-06-11,S
4911,IRLANIO,2022-06-11,N
4912,NALDIR,2022-06-11,S
4913,REIJANE,2022-06-11,S
4914,LEIDIVANIA,2022-06-11,S
4915,CLEICE,2022-06-11,N
4916,FRANCOA,2022-06-11,S
4917,CAETANO,2022-06-11,N
4918,DNILSON,2022-06-11,N
4919,IRLANDIA,2022-06-11,N
4920,NAIRLANE,2022-06-11,S
4921,GREY,2022-06-11,N
4922,FRANCIRA,2022-06-11,N
4923,SIVANILDO,2022-06-11,N
4924,VERDEVAL,2022-06-11,S
4925,LUCAN,2022-06-11,S
4926,EDIS,2022-06-11,N
4927,ELVIA,2022-06-11,S
4928,ALDENICIO,2022-06-11,N
4929,ROSIKELLY,2022-06-11,S
4930,ODICE,2022-06-11,N
4931,SHERIDA,2022-06-11,S
4932,CLERIANE,2022-06-11,N
4933,VALMIRA,2022-06-11,S
4934,ODERI,2022-06-11,S
4935,ADER,2022-06-11,S
4936,TERZA,2022-06-11,S
4937,DORINEIA,2022-06-11,S
4938,RANI,2022-06-11,S
4939,ADRONICO,2022-06-11,S
4940,OCRIDIO,2022-06-11,S
4941,ALZELIA,2022-06-11,S
4942,SISSA,2022-06-11,N
4943,ALCIONOR,2022-06-11,N
4944,ORANIA,2022-06-11,S
4945,JOACIR,2022-06-11,S
4946,CAROLAINE,2022-06-11,N
4947,GEANDRO,2022-06-11,N
4948,MAURISTELA,2022-06-11,S
4949,TIELI,2022-06-11,S
4950,EDILSON,2022-06-11,N
4951,DENEFER,2022-06-11,N
4952,RAIANI,2022-06-11,S
4953,WELIGTON,2022-06-11,N
4954,SILVELI,2022-06-11,N
4955,VALDEIRES,2022-06-11,S
4956,ROSENIA,2022-06-11,N
4957,ROSEMIR,2022-06-11,N
4958,ADEMAX,2022-06-11,S
4959,CHENG,2022-06-11,S
4960,WALDERIA,2022-06-11,N
4961,CESTILIO,2022-06-11,S
4962,RODENEI,2022-06-11,N
4963,VALDEVANE,2022-06-11,N
4964,CLEIDE,2022-06-11,N
4965,ELISANDRA,2022-06-11,S
4966,LEIANE,2022-06-11,S
4967,ANEZA,2022-06-11,S
4968,ALEXIA,2022-06-11,S
4969,VALDELIZA,2022-06-11,N
4970,ROBSON,2022-06-11,N
4971,XENIA,2022-06-11,S
4972,RAISA,2022-06-11,N
4973,LUIZE,2022-06-11,N
4974,DELIANE,2022-06-11,S
4975,LEDINA,2022-06-11,N
4976,SHINICHI,2022-06-11,N
4977,GILDEMARIO,2022-06-11,S
4978,NADIR,2022-06-11,N
4979,DEIVINI,2022-06-11,N
4980,DEISIANI,2022-06-11,S
4981,NATAL,2022-06-11,N
4982,SENHORINHA,2022-06-11,N
4983,LUZIA,2022-06-11,N
4984,DEUSDEDIT,2022-06-11,S
4985,WEDRAS,2022-06-11,S
4986,MARISTELA,2022-06-11,N
4987,RAELE,2022-06-11,S
4988,RISOLETE,2022-06-11,S
4989,DINORA,2022-06-11,S
4990,CLEMENT,2022-06-11,N
4991,LUOS,2022-06-11,S
4992,ELIVANILDE,2022-06-11,S
4993,LEO,2022-06-11,S
4994,CLERISVALDA,2022-06-11,N
4995,VARNER,2022-06-11,N
4996,ERIVELTA,2022-06-11,N
4997,OCLECIANO,2022-06-11,N
4998,ALMEDINO,2022-06-11,N
4999,GILIARDI,2022-06-11,S
5000,LEUCI,2022-06-11,N
5001,ADINIZ,2022-06-11,N
5002,AURENIA,2022-06-11,N
5003,ELIONALDO,2022-06-11,N
5004,MAIELLY,2022-06-11,S
5005,LEDNA,2022-06-11,S
5006,ARLENIA,2022-06-11,N
5007,NIRIS,2022-06-11,S
5008,BIONOR,2022-06-11,N
5009,ANACELMA,2022-06-11,S
5010,VALDIVA,2022-06-11,S
5011,KELVA,2022-06-11,S
5012,JOSINELIA,2022-06-11,S
5013,ALCIOMAR,2022-06-11,N
5014,ADMIR,2022-06-11,N
5015,ALBINO,2022-06-11,S
5016,ALISON,2022-06-11,S
5017,CHRIS,2022-06-11,S
5018,TAFNES,2022-06-11,S
5019,ELIZETE,2022-06-11,S
5020,DAILANE,2022-06-11,S
5021,MARIADE,2022-06-11,S
5022,ZEVALDO,2022-06-11,N
5023,ISAELLY,2022-06-11,S
5024,WOSHINTON,2022-06-11,S
5025,WILI,2022-06-11,N
5026,TANA,2022-06-11,N
5027,CHUANG,2022-06-11,N
5028,ALDELAN,2022-06-11,N
5029,RISANIA,2022-06-11,S
5030,VALESIO,2022-06-11,S
5031,INDIARA,2022-06-11,S
5032,LEUDINA,2022-06-11,N
5033,ISOLINO,2022-06-11,S
5034,IOVANI,2022-06-11,S
5035,ECILANE,2022-06-11,S
5036,DAFNE,2022-06-11,S
5037,ROSALVA,2022-06-11,S
5038,ESTEFANIA,2022-06-11,N
5039,JUSCILEA,2022-06-11,S
5040,ADELAR,2022-06-11,N
5041,GENOEFA,2022-06-11,S
5042,ARISTELIA,2022-06-11,N
5043,ALTIVO,2022-06-11,S
5044,ERINEIS,2022-06-11,S
5045,DEUSIENE,2022-06-11,S
5046,JOSINEI,2022-06-11,S
5047,GEAZI,2022-06-11,S
5048,EDIANI,2022-06-11,N
5049,LECI,2022-06-11,N
5050,MARCELONE,2022-06-11,N
5051,GISANA,2022-06-11,N
5052,DINAMILTON,2022-06-11,S
5053,EVILENE,2022-06-11,N
5054,VANDERLE,2022-06-11,S
5055,NIZALDO,2022-06-11,N
5056,QUEITE,2022-06-11,N
5057,RIKELLY,2022-06-11,S
5058,SUENEIDE,2022-06-11,S
5059,WILMES,2022-06-11,S
5060,ELIJANGELA,2022-06-11,N
5061,LUCELI,2022-06-11,N
5062,JOSINARA,2022-06-11,N
5063,MARQUEZAN,2022-06-11,S
5064,AQUESIA,2022-06-11,N
5065,RADILA,2022-06-11,S
5066,OESLEI,2022-06-11,S
5067,GIORDANA,2022-06-11,N
5068,FLAUZINA,2022-06-11,N
5069,ARGILA,2022-06-11,S
5070,ENAILE,2022-06-11,N
5071,WANDERLETE,2022-06-11,S
5072,JUSIARA,2022-06-11,S
5073,LILLIAN,2022-06-11,S
5074,EDMOND,2022-06-11,N
5075,LEIDEJANE,2022-06-11,S
5076,OLESIA,2022-06-11,N
5077,DIVANITA,2022-06-11,S
5078,VALDERINA,2022-06-11,S
5079,VALTEIR,2022-06-11,N
5080,ADIMILTON,2022-06-11,N
5081,KATIUCIA,2022-06-11,N
5082,ELIELSO,2022-06-11,N
5083,LIBERDADE,2022-06-11,S
5084,CLAUDENIZA,2022-06-11,N
5085,ISLA,2022-06-11,S
5086,EDITE,2022-06-11,S
5087,ELIZANI,2022-06-11,S
5088,EMILE,2022-06-11,S
